-0.6809353849 +1.4891109842
+1.3830602968 -0.6809353849
-0.7171364001 +1.3830602968
+1.3006334727 -0.7171364001
-0.5067883502 +1.3006334727
+1.5333556099 -0.5067883502
-1.1032159314 +1.5333556099
+0.9872831327 +0.0992725942
+0.4550537942 +0.9872831327
+1.4891109842 +0.4550537942
-0.6809353849 +1.4891109842
+1.3830602968 -0.6809353849
-0.7171364001 +1.3830602968
+1.3006334727 -0.7171364001
-0.5067883502 +1.3006334727
+1.5333556099 -0.5067883502
-1.1032159314 +1.5333556099
+0.9872831327 +0.0992725942
+0.4550537942 +0.9872831327
+1.4891109842 +0.4550537942
-0.6809353849 +1.4891109842
+1.3830602968 -0.6809353849
-0.7171364001 +1.3830602968
+1.3006334727 -0.7171364001
-0.5067883502 +1.3006334727
+1.5333556099 -0.5067883502
-1.1032159314 +1.5333556099
+0.9872831327 +0.0992725942
+0.4550537942 +0.9872831327
+1.4891109842 +0.4550537942
-0.6809353849 +1.4891109842
+1.3830602968 -0.6809353849
-0.7171364001 +1.3830602968
+1.3006334727 -0.7171364001
-0.5067883502 +1.3006334727
+1.5333556099 -0.5067883502
-1.1032159314 +1.5333556099
+0.9872831327 +0.0992725942
+0.4550537942 +0.9872831327
+1.4891109842 +0.4550537942
-0.6809353849 +1.4891109842
+1.3830602968 -0.6809353849
-0.7171364001 +1.3830602968
+1.3006334727 -0.7171364001
-0.5067883502 +1.3006334727
+1.5333556099 -0.5067883502
-1.1032159314 +1.5333556099
